id,artist_name,caption,url,description
2212,"Kollwitz, Käthe",Death (1897).,https://www.oldbookillustrations.com/illustrations/death/,"In a poor home, a seated woman leans on a wall, hopeless and turning her back to the table, where Death holds her open-eyed child tight and is trying to attract her attention. In the foreground her husband, seen from behind, stands still.
The caption reads in the original German: Tod (1897)."
2213,"Neuville, Alphonse de",It was a squid of colossal dimensions.,https://www.oldbookillustrations.com/illustrations/squid-colossal/,"Through a large porthole looking below sea level, three men are watching a large squid looking back at them.
The caption reads in the original French: C’était un calmar de dimensions colossales."
2214,"Neuville, Alphonse de",Inhabitants of the sea.,https://www.oldbookillustrations.com/illustrations/inhabitants-sea/,A variety of fish is swimming in mid-waters as turtles and a seal can be seen on some rocks below.
2215,"Ford, Henry Justice",The sixth Simon catches the eagle.,https://www.oldbookillustrations.com/illustrations/sixth-simon/,A young man runs holding a large tray over his head to catch a falling eagle as a small group of people stands watching in the distance.
2216,"Ford, Henry Justice",The kiss that gave the victory.,https://www.oldbookillustrations.com/illustrations/victory-kiss/,"A woman leans to kiss a man who holds in his arms a defeated, or soon-to-be-defeated dragon."
2217,"Neuville, Alphonse de","There, before my eyes, appeared a destroyed town.",https://www.oldbookillustrations.com/illustrations/ruined-city/,"Two deep-sea divers stand on a high rock watching the ruins of an antique city at the bottom of the sea as a submarine eruption takes place behind them.
The caption reads in the original French: Là, sous mes yeux, apparaissait une ville détruite."
2218,"Castelli, Horace","Lord Castelreagh sees the ""radiant boy"" appearing in an Irish castle.",https://www.oldbookillustrations.com/illustrations/radiant-boy/,"A man rises in his bed at the appearance of a boy radiating with light and floating above the floor at his bedside.
The caption reads in the original French: Lord Castelreagh, dans un château d’Irlande, voit apparaître l’enfant brillant."
2219,"Neuville, Alphonse de",He attacked it with harpoons.,https://www.oldbookillustrations.com/illustrations/attacked-harpoons/,"A large octopus is hunted down by a ship and its crew, which fires a harpoon at it.
The caption reads in the original French: Il l’attaqua à coups de harpon."
2220,"Ford, Henry Justice",How the dragon caught the prince.,https://www.oldbookillustrations.com/illustrations/dragon-caught-prince/,A young knight armed with a bow rides on horseback on a bridge over a castle moat and is held back by a dragon wrapping its tongue around him.
2221,"Neuville, Alphonse de",One of these long arms glided through the opening.,https://www.oldbookillustrations.com/illustrations/arm-glided/,"The arm of a large octopus crawls down a flight of stairs to reach inside the ship, where a man armed with an ax is about to strike.
The caption reads in the original French: Un de ces longs bras glissa par l’ouverture."
2222,"Neuville, Alphonse de","Giant lobsters, titanic crabs.",https://www.oldbookillustrations.com/illustrations/giant-lobsters/,"Two deep-sea divers are walking on rocky ground among squids and gigantic crabs and lobsters.
The caption reads in the original French: Des homards géants, des crabes titanesques."
2223,"Neuville, Alphonse de",The octopus brandished the victim like a feather.,https://www.oldbookillustrations.com/illustrations/victim-feather/,"An octopus has seized a man in one of its arms and is swinging him around as the crew tries to rescue him.
The caption reads in the original French: Le poulpe brandissait la victime comme une plume."
2224,"Castelli, Horace",The table slipped from my grip and moved six feet away of its own accord.,https://www.oldbookillustrations.com/illustrations/table-slipped/,"A bewildered man stands looking at a table floating above his head as the ladies present seem to be keeping their poise.
The caption reads in the original French: La table échappa de mes mains et se transporta d’elle-même à six pieds de moi."
2225,"Fildes, Luke",Mr. Crisparkle is overpaid.,https://www.oldbookillustrations.com/illustrations/crisparkle-overpaid/,A woman kisses the hand of a man in a top hat on a river bank.
2226,"Greenaway, Kate",November.,https://www.oldbookillustrations.com/illustrations/november/,A woman and her two children are out carrying a candle and a lantern on All Saints’ Day.
2227,Unknown,Ornament 1455 from Gillé's 1808 catalog.,https://www.oldbookillustrations.com/illustrations/lamp/,Oil lamp with decorations showing a crouching griffin and a human head.
2228,"Neuville, Alphonse de",An enormous spider crab.,https://www.oldbookillustrations.com/illustrations/spider-crab/,"At the bottom of the sea, three deep-sea divers are threatened by a gigantic spider crab.
The caption reads in the original French: Une monstrueuse araignée de mer."
2229,"Fildes, Luke",Up the river.,https://www.oldbookillustrations.com/illustrations/up-river/,Three men and a woman are boating on a river with a bridge in the background.
2230,"Fildes, Luke",In the court.,https://www.oldbookillustrations.com/illustrations/court/,A man stands in a room and pulls up a curtain while looking at a rumpled bed on which three people are asleep or only just waking up.
2231,Unknown,Ornament 1040 from Gillé's 1808 catalog.,https://www.oldbookillustrations.com/illustrations/gille-tailpiece-grapes/,Ornamental composition with a wine-drinking cup and a vine bearing grapes unwinding its volutes along a staff ending in pine cones.
2232,Unknown,Ornament 1691 from Gillé's 1808 catalog.,https://www.oldbookillustrations.com/illustrations/headpiece-helmets/,Decorative composition with spears and two antique helmets facing opposite directions separated by a shield.
2233,Unknown,Ornament 1459 from Gillé's 1808 catalog.,https://www.oldbookillustrations.com/illustrations/skull-crossbones/,A skull with a missing lower jaw rests on two femurs.
2234,"Greenaway, Kate",March.,https://www.oldbookillustrations.com/illustrations/march/,"Caught in a strong wind, two children hold on to a post as one of them sees her hat being blown away."
2235,"Neuville, Alphonse de",Underwater landscape of Crespo Island.,https://www.oldbookillustrations.com/illustrations/underwater-landscape/,"Three deep-sea divers walk on the bottom of the sea among jellyfish and seaweed.
The caption reads in the original French: Paysages sous-marins de l’île Crespo."
2236,"Neuville, Alphonse de",They all knelt down in the posture for prayer.,https://www.oldbookillustrations.com/illustrations/watery-tomb/,"A funeral ceremony takes place at the bottom of the sea where deep-sea divers are gathered around a tomb, in which a body has been laid to rest.
The caption reads in the original French: Tous s’agenouillèrent dans l’attitude de la prière."
2237,"Menzel, Adolph von",The pursuit.,https://www.oldbookillustrations.com/illustrations/pursuit/,"One man chases another up a spiral staircase. The pursuer pauses and looks up tentatively while the fugitive with his gun at the ready hides on a darker, higher step.
This illustration appears on the fifth plate of a series called “Versuche auf Stein mit Pinsel und Schabeisen” (Experiments on stone with brush and scraper), consisting of six lithographed plates.
The caption reads in the original German: Die Verfolgung."
2238,"Menzel, Adolph von","Vignette to ""Epistle to de la Motte Fouqué.""",https://www.oldbookillustrations.com/illustrations/epistle-fouque/,"A man dressed in the eighteenth-century fashion stands between sculptures of the river god Ilissos and Cleopatra.
This picture is from Die Werke Friedrichs des Großen (The works of Frederick the Great) and was meant to illustrate the Epistle to de La Motte Fouqué in which Homer, represented by the river god Ilissos from the Parthenon is compared to Voltaire, represented by the sculpture of Cleopatra from Sanssouci.
The caption reads in the original German: Vignette zur ‘Epistel an de la Motte Fouqué.’"
